layer,path,name,63pct_5min_mean,63pct_10min_mean,63pct_15min_mean,63pct_20min_mean,63pct_25min_mean,63pct_30min_mean,63pct_45min_mean,63pct_1hr_mean,63pct_90min_mean,63pct_2hr_mean,63pct_3hr_mean,63pct_270min_mean,63pct_6hr_mean,63pct_9hr_mean,63pct_12hr_mean,63pct_18hr_mean,63pct_24hr_mean,63pct_30hr_mean,63pct_36hr_mean,63pct_48hr_mean,63pct_72hr_mean,63pct_96hr_mean,63pct_120hr_mean,63pct_144hr_mean,63pct_168hr_mean,50pct_5min_mean,50pct_10min_mean,50pct_15min_mean,50pct_20min_mean,50pct_25min_mean,50pct_30min_mean,50pct_45min_mean,50pct_1hr_mean,50pct_90min_mean,50pct_2hr_mean,50pct_3hr_mean,50pct_270min_mean,50pct_6hr_mean,50pct_9hr_mean,50pct_12hr_mean,50pct_18hr_mean,50pct_24hr_mean,50pct_30hr_mean,50pct_36hr_mean,50pct_48hr_mean,50pct_72hr_mean,50pct_96hr_mean,50pct_120hr_mean,50pct_144hr_mean,50pct_168hr_mean,20pct_5min_mean,20pct_10min_mean,20pct_15min_mean,20pct_20min_mean,20pct_25min_mean,20pct_30min_mean,20pct_45min_mean,20pct_1hr_mean,20pct_90min_mean,20pct_2hr_mean,20pct_3hr_mean,20pct_270min_mean,20pct_6hr_mean,20pct_9hr_mean,20pct_12hr_mean,20pct_18hr_mean,20pct_24hr_mean,20pct_30hr_mean,20pct_36hr_mean,20pct_48hr_mean,20pct_72hr_mean,20pct_96hr_mean,20pct_120hr_mean,20pct_144hr_mean,20pct_168hr_mean,10pct_5min_mean,10pct_10min_mean,10pct_15min_mean,10pct_20min_mean,10pct_25min_mean,10pct_30min_mean,10pct_45min_mean,10pct_1hr_mean,10pct_90min_mean,10pct_2hr_mean,10pct_3hr_mean,10pct_270min_mean,10pct_6hr_mean,10pct_9hr_mean,10pct_12hr_mean,10pct_18hr_mean,10pct_24hr_mean,10pct_30hr_mean,10pct_36hr_mean,10pct_48hr_mean,10pct_72hr_mean,10pct_96hr_mean,10pct_120hr_mean,10pct_144hr_mean,10pct_168hr_mean,5pct_5min_mean,5pct_10min_mean,5pct_15min_mean,5pct_20min_mean,5pct_25min_mean,5pct_30min_mean,5pct_45min_mean,5pct_1hr_mean,5pct_90min_mean,5pct_2hr_mean,5pct_3hr_mean,5pct_270min_mean,5pct_6hr_mean,5pct_9hr_mean,5pct_12hr_mean,5pct_18hr_mean,5pct_24hr_mean,5pct_30hr_mean,5pct_36hr_mean,5pct_48hr_mean,5pct_72hr_mean,5pct_96hr_mean,5pct_120hr_mean,5pct_144hr_mean,5pct_168hr_mean,2pct_5min_mean,2pct_10min_mean,2pct_15min_mean,2pct_20min_mean,2pct_25min_mean,2pct_30min_mean,2pct_45min_mean,2pct_1hr_mean,2pct_90min_mean,2pct_2hr_mean,2pct_3hr_mean,2pct_270min_mean,2pct_6hr_mean,2pct_9hr_mean,2pct_12hr_mean,2pct_18hr_mean,2pct_24hr_mean,2pct_30hr_mean,2pct_36hr_mean,2pct_48hr_mean,2pct_72hr_mean,2pct_96hr_mean,2pct_120hr_mean,2pct_144hr_mean,2pct_168hr_mean,1pct_5min_mean,1pct_10min_mean,1pct_15min_mean,1pct_20min_mean,1pct_25min_mean,1pct_30min_mean,1pct_45min_mean,1pct_1hr_mean,1pct_90min_mean,1pct_2hr_mean,1pct_3hr_mean,1pct_270min_mean,1pct_6hr_mean,1pct_9hr_mean,1pct_12hr_mean,1pct_18hr_mean,1pct_24hr_mean,1pct_30hr_mean,1pct_36hr_mean,1pct_48hr_mean,1pct_72hr_mean,1pct_96hr_mean,1pct_120hr_mean,1pct_144hr_mean,1pct_168hr_mean,1in200_5min_mean,1in200_10min_mean,1in200_15min_mean,1in200_20min_mean,1in200_25min_mean,1in200_30min_mean,1in200_45min_mean,1in200_1hr_mean,1in200_90min_mean,1in200_2hr_mean,1in200_3hr_mean,1in200_270min_mean,1in200_6hr_mean,1in200_9hr_mean,1in200_12hr_mean,1in200_18hr_mean,1in200_24hr_mean,1in200_30hr_mean,1in200_36hr_mean,1in200_48hr_mean,1in200_72hr_mean,1in200_96hr_mean,1in200_120hr_mean,1in200_144hr_mean,1in200_168hr_mean,1in500_5min_mean,1in500_10min_mean,1in500_15min_mean,1in500_20min_mean,1in500_25min_mean,1in500_30min_mean,1in500_45min_mean,1in500_1hr_mean,1in500_90min_mean,1in500_2hr_mean,1in500_3hr_mean,1in500_270min_mean,1in500_6hr_mean,1in500_9hr_mean,1in500_12hr_mean,1in500_18hr_mean,1in500_24hr_mean,1in500_30hr_mean,1in500_36hr_mean,1in500_48hr_mean,1in500_72hr_mean,1in500_96hr_mean,1in500_120hr_mean,1in500_144hr_mean,1in500_168hr_mean,1in1000_5min_mean,1in1000_10min_mean,1in1000_15min_mean,1in1000_20min_mean,1in1000_25min_mean,1in1000_30min_mean,1in1000_45min_mean,1in1000_1hr_mean,1in1000_90min_mean,1in1000_2hr_mean,1in1000_3hr_mean,1in1000_270min_mean,1in1000_6hr_mean,1in1000_9hr_mean,1in1000_12hr_mean,1in1000_18hr_mean,1in1000_24hr_mean,1in1000_30hr_mean,1in1000_36hr_mean,1in1000_48hr_mean,1in1000_72hr_mean,1in1000_96hr_mean,1in1000_120hr_mean,1in1000_144hr_mean,1in1000_168hr_mean,1in2000_5min_mean,1in2000_10min_mean,1in2000_15min_mean,1in2000_20min_mean,1in2000_25min_mean,1in2000_30min_mean,1in2000_45min_mean,1in2000_1hr_mean,1in2000_90min_mean,1in2000_2hr_mean,1in2000_3hr_mean,1in2000_270min_mean,1in2000_6hr_mean,1in2000_9hr_mean,1in2000_12hr_mean,1in2000_18hr_mean,1in2000_24hr_mean,1in2000_30hr_mean,1in2000_36hr_mean,1in2000_48hr_mean,1in2000_72hr_mean,1in2000_96hr_mean,1in2000_120hr_mean,1in2000_144hr_mean,1in2000_168hr_mean
limb,H:/03_Work/01_Jobs/9999_BCC_Misc/ifd_comparison/limb/limb.gpkg,Witton Creek,9.947055244,16.69366353,21.43568611,24.98633283,27.78169467,30.06677386,35.09385325,38.60239894,43.52361908,47.08108622,52.36657155,58.20755717,62.83179576,70.20078786,76.11387431,85.46912333,92.81057332,98.86801402,104.0220698,112.4619609,124.8319977,133.8847616,141.1170756,147.2541667,152.6974131,11.06169205,18.62523168,24.01522128,28.09655329,31.33830833,34.00697988,39.93354441,44.10805562,49.99597092,54.26005503,60.58538361,67.55025075,73.04945933,81.80486247,88.83858185,100.0035222,108.8037003,116.0880925,122.2972702,132.46492,147.2502563,157.8176829,165.9697133,172.6008199,178.2168508,14.71409047,24.62410851,31.80390396,37.33958791,41.80842056,45.53939616,54.00312831,60.11164576,68.91009521,75.38590749,85.09499003,95.87179616,104.429808,118.1566467,129.2947617,147.211319,161.5450043,173.539094,183.8365753,200.7737976,225.1898193,241.9313456,253.9423726,262.7741648,269.3525818,17.32355677,28.63890152,36.83460668,43.1874321,48.34931285,52.68703283,62.63886973,69.92820892,80.58967031,88.5507014,100.6375148,114.2181656,125.0991175,142.7028097,157.1139954,180.5262461,199.4530741,215.414389,229.1974111,251.9913717,284.9348857,307.2951355,322.9243449,333.9200399,341.5706868,19.98426577,32.53417066,41.58222148,48.6156868,54.35844269,59.21033529,70.45407511,78.80411987,91.20317179,100.6001129,115.061942,131.5340088,144.864153,166.6331187,184.6191254,214.12954,238.2333761,258.7203379,276.5193644,306.1439311,349.2234192,378.4053446,398.5174052,412.2670186,421.3603556,23.67908948,37.65538152,47.63307139,55.40449677,61.78408559,67.20893478,79.9396225,89.5627477,104.1383774,115.4047048,133.0648783,153.5597707,170.3763702,198.1949097,221.4675741,260.1601715,292.2012309,319.7245951,343.8403992,384.3610148,443.9613057,484.5195435,512.2577128,530.8011698,542.5105693,26.62454948,41.58956884,52.16149826,60.39115321,67.16495845,72.94750671,86.63234507,97.10800069,113.2149923,125.8604497,145.9860453,169.7170797,189.4197764,222.3580851,250.1784444,296.8687398,335.8936035,369.6526815,399.4005046,449.7160868,524.4113363,575.641805,610.8090291,634.3261882,649.1214925,30.16064232,46.94533624,58.87417429,68.28736566,75.9488015,82.59986428,98.121604,110.3047887,128.5561839,142.3192386,165.0404243,191.6425595,213.5636086,250.3462637,281.8922811,334.6427042,379.970603,423.1060578,459.45322,521.1854999,606.9768848,663.2889648,703.4491005,731.0150044,750.6064634,35.35655894,54.83877403,68.80513923,79.82665272,88.87079991,96.65906333,114.8571607,128.9233992,150.3903123,167.0074219,193.0661567,222.9646736,248.8714696,291.6096504,327.8909415,390.6570772,444.6603166,499.5425529,546.1248273,621.9088016,727.1634411,794.0391812,841.8349456,874.3849703,897.8456374,39.63492602,61.25573259,76.87130922,89.27261781,99.47139299,107.9659054,129.000883,145.1606365,168.7997423,186.9144182,215.9019387,249.7328865,277.8809397,324.8524612,365.505097,435.9883136,497.6823934,562.5491988,616.7203578,705.9512813,828.5394936,906.5657642,960.860642,998.6639139,1025.317509,44.16217047,68.11990005,85.48067401,99.29395753,110.7063988,120.7336512,143.4931636,161.3978738,188.2319184,208.5165786,240.4431435,276.8787187,308.3231629,360.4743798,405.6034387,484.4454146,554.0754167,630.0767978,694.13082,798.4590719,939.1967029,1025.748137,1091.406213,1133.609694,1160.980376
limb,H:/03_Work/01_Jobs/9999_BCC_Misc/ifd_comparison/limb/limb.gpkg,Wynnum Creek,10.45162681,17.29819745,21.88001765,25.2022865,27.76801821,29.84433651,34.40485558,37.64748236,42.40379554,46.05976574,51.87236346,58.76130896,64.46146129,73.78455793,81.32887914,93.12900837,102.1195098,109.2857842,115.1755535,124.3790442,136.9421586,145.6978883,152.7449124,159.0201539,164.9999401,11.55731465,19.17570686,24.28444305,27.99279646,30.85930105,33.1811745,38.29111378,41.93691987,47.31161352,51.46866314,58.12554741,66.0853562,72.72278771,83.66670315,92.59367018,106.6667786,117.4641961,126.1045036,133.2178468,144.3246789,159.3372809,169.5414118,177.505127,184.3921679,190.7997037,14.47401883,24.29873371,31.06960634,36.07640457,39.99651102,43.20035905,50.32038967,55.43328021,62.97420003,68.79112977,78.08274078,89.20680442,98.54049477,114.1194989,127.048287,147.9049548,164.3388455,177.7689954,189.0042126,206.8077821,230.9391256,246.6444027,257.8572053,266.4906475,273.5860255,16.04576115,27.19568795,35.09040686,41.03742585,45.75247031,49.63844842,58.34350175,64.61149304,73.80250667,80.81457255,91.87566288,104.9744178,115.9238457,134.2503997,149.5899623,174.7107573,194.9009006,211.689827,225.9414644,248.8923792,280.4690329,300.76703,314.5082691,324.1378456,331.0647031,17.32626585,29.65485455,38.63883268,45.5403391,51.08474365,55.69440313,66.10543911,73.61958812,84.55878683,92.79161893,105.5689923,120.4679096,132.8360326,153.5506134,171.0179684,200.0471227,223.8481258,243.9929322,261.3526682,289.7918044,329.638328,355.1238767,371.6010871,382.0459489,388.2875413,18.7006844,32.43301304,42.83621627,51.04018549,57.74761831,63.38957097,76.27285913,85.602005,99.04961835,108.9733725,123.9986314,141.0848465,155.0940687,178.5369357,198.4901346,232.3114671,260.790329,285.466021,307.1565657,343.5085027,395.7722332,429.1960707,449.7144118,461.0081963,465.5638698,19.53933708,34.28636125,45.77120238,54.99238645,62.62156384,69.0895418,83.97087156,94.77469547,110.2510112,121.5208998,138.2838827,156.9843926,172.1599596,197.5045413,219.1938606,256.4262601,288.3217762,316.3815038,341.3706289,383.9064531,446.3240802,486.6767073,511.1262747,523.8031569,527.6781827,21.99637078,38.53422948,51.37870265,61.88490352,70.49331849,77.84317089,94.68028647,106.8500413,124.4933689,137.1097364,155.6414811,176.211104,192.7540272,220.430102,245.315888,288.1031126,324.19209,360.8542964,392.8925896,444.7140478,515.8047692,559.9265236,585.6949919,599.4566912,604.2686156,25.74494059,44.90340266,59.86870001,72.08664064,82.2873836,90.88781156,110.7732677,124.8377207,145.7552519,160.0494628,181.6500596,205.077257,223.7323478,256.1082001,284.9453088,334.5799482,378.3470347,424.6491758,464.1595234,528.6069329,615.8929834,669.4725635,700.0622868,716.3767416,722.2908761,28.77246328,50.00099488,66.72705593,80.39335511,91.86580411,101.5818516,123.7620283,139.6814846,162.4740052,179.3188329,202.355794,227.8829087,249.4791967,284.8294856,316.6357158,372.8021214,422.4931351,476.8640505,524.0134056,598.6495996,699.9226583,760.8402274,795.4420146,813.3665297,819.1809615,31.97259379,55.44034522,73.93080397,89.26189112,101.7739356,112.5329554,137.6605424,155.4723215,180.9972918,198.6355056,224.7745289,252.3655252,276.0848426,314.1531155,349.6602332,412.6660535,468.5652523,532.8938476,587.9864973,675.2027564,791.6841779,860.6812869,898.2785729,918.8166596,925.9950344
limb,H:/03_Work/01_Jobs/9999_BCC_Misc/ifd_comparison/limb/limb.gpkg,Kholo Creek,9.420341492,15.26997225,19.20077156,22.09192661,24.35887938,26.2189102,30.38780266,33.41160455,37.88952023,41.32344964,46.70483308,52.91870003,57.92763509,65.89643184,72.1753033,81.75906802,88.91759429,94.56899872,99.20005694,106.468944,116.6655348,124.1755559,130.5646045,136.5094302,142.3488642,10.53225112,17.07372154,21.51546693,24.81362412,27.42022566,29.57282108,34.44105658,38.00449555,43.31510409,47.40223257,53.81599357,61.2261794,67.20430874,76.73457094,84.27005754,95.8323204,104.5235639,111.4179005,117.0849429,125.9908175,138.3856531,147.2738982,154.5685991,161.1180883,167.3577191,14.15290859,23.005744,29.12715919,33.74356457,37.43814638,40.52044206,47.59130582,52.84514954,60.76935733,66.92447052,76.65609512,87.99759986,97.2285297,112.1170672,124.0598959,142.7129403,157.010982,168.5180263,178.0723398,193.1984743,214.1191269,228.5161549,239.5819747,248.8034586,256.9727342,16.74414245,27.21785242,34.51833909,40.06147107,44.52123632,48.25712305,56.87302853,63.30745024,73.04749804,80.63411206,92.66422612,106.7537702,118.2940699,137.0797553,152.3270855,176.4986994,195.3412638,210.7061858,223.5926849,244.1940844,272.8386672,292.2420019,306.6027541,317.954134,327.4140789,19.39229247,31.4929388,39.97819696,46.45329077,51.68262718,56.07557678,66.242202,73.85786806,85.40783338,94.41718154,108.7326782,125.5734268,139.4538358,162.2621754,180.998118,211.152986,235.0625656,254.8210956,271.5660134,298.6233118,336.5680578,362.0383526,380.3134813,394.057223,404.7875419,23.08882049,37.37457105,47.46745425,55.21851023,61.50741168,66.80781073,79.11851481,88.36176376,102.3837329,113.3153544,130.6920665,151.2134259,168.2538964,196.6084068,220.2938739,259.2505457,290.9084559,317.5853679,340.5441617,378.2454817,431.8745769,467.5036763,491.9522663,508.9092674,520.6108582,26.04422132,42.10177453,53.49128647,62.2620688,69.39040194,75.40431428,89.38254041,99.87776198,115.7892706,128.1903778,147.9272385,171.3399152,190.9150855,223.8244811,251.6704332,298.2001787,336.6727661,369.530848,398.1085704,445.5618694,513.7889471,558.9485127,589.1498685,609.011736,621.4582303,29.7148088,47.90372458,60.8573741,70.84985199,78.98128973,85.9075916,101.9152097,113.7468567,132.0841892,145.8698997,168.1902227,194.717572,216.9738517,254.0803727,285.605662,338.6118483,383.392454,425.0726998,460.6296647,517.4069765,594.7257523,644.634179,678.5141239,702.9943031,720.7622932,34.89004582,56.07390491,71.25034692,82.99368244,92.61977852,100.7741921,119.8485657,133.7451164,155.0878785,171.1847376,197.4974445,227.9770696,253.4250555,296.282357,333.3422916,396.0538291,449.4013931,502.4734048,547.6123237,618.5956802,713.3783202,773.8751233,814.0130153,843.0389734,863.4869388,39.16316135,62.77033612,79.70646515,92.91627252,103.739447,112.9356391,134.2221878,150.2672853,174.0078074,192.2109588,221.2699182,254.634291,283.3121499,330.6538857,371.7350863,442.9097523,503.8246182,566.638758,619.9893639,703.4526328,813.9098433,882.7663493,929.0237119,961.028257,984.3358992,43.71949981,69.88771558,88.81985864,103.5543945,115.7768778,125.9216251,150.0727341,167.9464271,194.5567138,214.781045,246.4745216,283.6881603,314.5380587,367.0684502,412.9615052,492.3156247,561.7268021,636.0858207,698.2693048,795.9729671,924.5468299,1005.307672,1056.1933,1092.385262,1119.659319
limb,H:/03_Work/01_Jobs/9999_BCC_Misc/ifd_comparison/limb/limb.gpkg,Breakfast Creek,9.832205688,15.95898519,20.24566836,23.50270163,26.11782418,28.29991505,33.27863294,36.92401424,42.28605677,46.32066795,52.47594801,59.36591424,64.80800673,73.37872658,80.14103814,90.62309013,98.67225502,105.2056932,110.6933714,119.5493433,132.2724741,141.4248148,148.6648477,154.7750331,160.1809697,10.90495326,17.81974846,22.70768663,26.44565974,29.46075192,31.9853863,37.77331988,42.03360801,48.33158189,53.09390385,60.39747749,68.62736562,75.16826012,85.53928526,93.7781714,106.6331539,116.5578796,124.6336204,131.419673,142.3466703,157.8711187,168.7691758,177.1293248,183.9528148,189.7904232,14.47438177,23.86882779,30.61129138,35.8181643,40.04789847,43.60913438,51.83836065,57.9528128,67.08525048,74.07217783,84.94109164,97.43522383,107.5634869,123.9889922,137.3521838,158.7241818,175.610968,189.5529105,201.3686296,220.4701885,247.2522297,265.1341239,277.7967308,287.1122436,294.1594733,17.06409509,28.17886992,36.15775941,42.31938181,47.32592114,51.54336105,61.30465013,68.58194546,79.51401901,87.94574969,101.204787,116.6792237,129.4058897,150.3703258,167.695423,195.8391569,218.3986475,237.1992718,253.2315151,279.2769811,315.7978799,339.8389739,356.3767925,368.0226478,376.3188669,19.76667195,32.51010455,41.6493186,48.71122182,54.45477044,59.29804238,70.52947934,78.92671958,91.59038783,101.4083818,116.9596364,135.3140552,150.5905998,176.1229483,197.5636303,233.0180976,261.9554469,286.3865682,307.4178662,341.8867539,390.4456026,421.9569533,442.7993146,456.4797867,465.1477289,23.5650506,38.55796255,49.21855354,57.41545994,64.06398715,69.66294842,82.64594696,92.37917323,107.1551589,118.7254921,137.300191,159.6331286,178.546346,210.7534349,238.3112362,284.7612567,323.3721342,356.3886192,385.0764012,432.532265,499.964955,543.6383105,572.0300925,589.9901482,600.5798444,26.67549783,43.41073993,55.20600398,64.229135,71.52650487,77.66242129,91.88287808,102.5636565,118.862161,131.724654,152.588138,178.024219,199.8422092,237.5069089,270.1786846,326.0314456,373.0964559,413.7354236,449.3041479,508.5896976,593.5185503,648.6213639,684.1435149,706.1285656,718.4767903,30.15487203,48.91586569,62.20784765,72.46471869,80.74189653,87.75698561,103.9684277,116.1830595,134.5131074,148.7578566,172.0737363,200.3339238,224.5415541,266.6054156,303.2556391,366.7910438,421.2341761,472.895477,517.5931015,589.491676,687.7395979,749.3506295,788.4882366,814.1351414,830.845884,35.39201977,57.16954795,72.67576907,84.73228436,94.49659406,102.7758275,122.0371641,136.2897785,157.6274574,174.5450351,201.422693,233.9562176,261.6334598,310.4346252,352.9346354,427.9456585,493.118613,558.372197,614.2143872,703.9511918,824.4753815,898.6153973,946.1736146,976.020508,995.3342814,39.63177253,63.85050004,81.23141773,94.72685145,105.6802079,114.8950838,136.5550498,152.6130275,176.9221505,195.5577378,225.5096871,261.1610057,292.0398737,345.8059724,393.2930324,477.5496902,551.7218578,628.6714761,694.5221164,799.758667,940.1720461,1025.99328,1079.191278,1113.362336,1136.456089,44.18618835,70.97933335,90.27810998,105.3896822,117.7337423,128.0340852,152.3364746,170.3219415,197.2634071,217.9242737,250.8846058,290.0331388,323.8168008,383.3755166,435.9524378,530.254796,614.333035,704.7924043,781.8066007,904.4572429,1066.547669,1164.762865,1226.28275,1265.695987,1289.37945
limb,H:/03_Work/01_Jobs/9999_BCC_Misc/ifd_comparison/limb/limb.gpkg,Kedron Brook,9.781213618,16.11232139,20.54803455,23.90542497,26.59014775,28.82261458,33.89396253,37.59472574,43.03636679,47.13944475,53.42032327,60.47013712,66.0343204,74.74735136,81.54606555,91.89626615,99.65778994,105.8288163,110.9240417,118.9980462,130.4291763,138.781474,145.7000428,151.9143811,157.799081,10.86411329,17.99306963,23.03186615,26.86700618,29.94564614,32.51299714,38.36689705,42.65541374,48.98404013,53.77388197,61.13976553,69.46461587,76.08413837,86.54518252,94.79268581,107.4921732,117.1225094,124.8343707,131.2276671,141.3705454,155.5886414,165.6642074,173.6763606,180.5733388,186.8527987,14.3468378,23.81940556,30.65276251,35.93863412,40.23403834,43.84948352,52.19155637,58.37061588,67.55558907,74.54096047,85.33219364,97.63101436,107.5281662,123.4631618,136.3392802,156.8016753,172.8813497,186.1150196,197.3118773,215.4057415,240.8793057,258.1133764,270.5738552,279.9996231,287.3824266,16.77641384,27.70999691,35.67741169,41.9018609,47.00055759,51.31900807,61.36344441,68.85638835,80.03378335,88.53989081,101.6684697,116.6337592,128.718394,148.343814,164.4192,190.4688779,211.4242857,229.0050442,244.1113457,268.9278404,304.3979687,328.1825888,344.6568262,356.1722945,364.1568949,19.18143177,31.50021812,40.54303838,47.66173402,53.52943882,58.52361492,70.21329246,78.98207656,92.09812109,102.0836186,117.4840534,135.0466274,149.2777346,172.5778338,191.9029133,223.7713199,249.9417415,272.2693803,291.7167148,324.1451518,371.2471763,402.8346983,424.1462474,438.1825452,446.8710663,22.35163529,36.58289557,47.06580622,55.34965257,62.20045941,68.04756373,81.78785173,92.13782113,107.6724573,119.535886,137.9007107,158.9825965,176.2119303,204.7675684,228.8095326,269.1843116,303.0023456,332.3051817,358.1494813,401.8682775,466.5874072,510.5623629,540.2302153,559.4797296,570.9233055,24.79554502,40.50516018,52.0837024,61.24316176,68.82665948,75.30594729,90.55793294,102.0708975,119.3905247,132.6518957,153.254803,177.049837,196.6358654,229.4046844,257.2974939,304.7396091,345.0162848,380.2813122,411.6475388,465.2324644,545.6745402,601.0309255,638.6630474,663.1748674,677.7450433,27.97743229,45.55025055,58.54941,68.92292571,77.54650675,84.90819149,102.2071383,115.2135641,134.8787421,149.6497002,172.5617296,198.8952087,220.6254708,256.8611936,288.1390596,342.103298,388.7071766,433.9102923,473.5572357,538.8692949,632.3030805,694.0674962,736.3591506,764.8152043,783.8009828,32.79323365,53.14012859,68.33046781,80.5027785,90.64045317,99.32460714,119.7903316,135.0967913,158.1292266,175.1218722,201.6464233,231.8726639,256.7025797,298.6352493,334.9636135,398.669264,454.3144348,512.0670135,561.8934855,643.2580904,757.6772534,832.0960262,882.0068663,915.6072056,937.8939307,36.69579598,59.32917765,76.29559624,89.92349894,101.3006355,110.980413,134.1073066,151.3413271,177.1641787,196.212998,225.3688111,258.7948573,286.1772087,332.5126346,372.9666176,444.5908335,507.9422617,576.0100283,634.6990305,730.0564307,863.5770725,949.7765571,1006.966563,1045.817474,1071.247371,40.88111023,65.89250888,84.73170918,99.9444572,112.6789328,123.5410767,149.282091,168.5403634,197.6030349,218.4981503,250.695619,287.193755,317.2554036,368.1861399,412.9268795,493.0688335,565.0014659,645.1523451,714.0412724,825.3014457,979.3528211,1078.370273,1143.211272,1187.417124,1215.436374
limb,H:/03_Work/01_Jobs/9999_BCC_Misc/ifd_comparison/limb/limb.gpkg,Moggill Creek,9.72467964,15.78655205,19.96615541,23.10090476,25.59221636,27.65470546,32.31487764,35.70034656,40.67040929,44.42314619,50.19584978,56.73754884,61.95915565,70.25625435,76.84456165,87.08974594,94.95891143,101.3358316,106.6809311,115.2838747,127.6207444,136.5438768,143.7024847,149.8668339,155.4514392,10.84539262,17.69487924,22.47273623,26.08670733,28.97747101,31.38281343,36.85558033,40.86041448,46.77408795,51.25907833,58.18046431,66.0474202,72.34200517,82.37052244,90.35604284,102.8081382,112.3912644,120.1588256,126.6617606,137.0866953,151.8334651,162.2158906,170.2813298,176.9977771,182.8904589,14.53722565,23.90000143,30.4996376,35.52957081,39.57888357,42.96775933,50.75445387,56.53009004,65.19661639,71.88695801,82.41195257,94.65301903,104.640481,120.8639295,134.0208342,154.8828783,171.1575337,184.436421,195.5761296,213.377579,238.0435447,254.5895599,266.6545681,276.0147172,283.6541139,17.19019955,28.3066726,36.09940487,42.01418609,46.76508079,50.73792618,59.87888191,66.69664361,77.03768225,85.13754761,98.10375392,113.5073775,126.2973594,147.4192597,164.8021074,192.7172385,214.7160417,232.7645221,247.9498873,272.2503671,305.8390633,328.1779725,344.28873,356.6509768,366.6470426,19.97050694,32.64802207,41.50864458,48.23668181,53.64842896,58.18184825,68.64983642,76.49914082,88.48527632,97.94770424,113.2386328,131.6418745,147.1231604,173.0933387,194.8451757,230.4879401,259.1791883,283.0929124,303.4506379,336.3918932,382.1829833,412.0513002,432.550964,447.0921987,457.657884,23.84805193,38.67593436,48.91724334,56.64298888,62.83599815,68.01645903,79.98850809,89.01304036,102.9433969,114.1036153,132.4655154,155.0740582,174.479398,207.7272385,236.1701528,283.8098051,322.9883584,356.145208,384.6922629,431.411861,497.0371622,539.7158861,568.3902197,587.9124523,601.1906192,26.9911916,43.50431876,54.7688974,63.20060706,69.9282559,75.54203844,88.50648575,98.31358168,113.5882816,125.9799679,146.6791103,172.6414872,195.2773694,234.6781481,268.9029049,327.1111444,375.6867692,417.2258102,453.2709311,512.7563279,597.1470684,652.3294223,689.329492,714.290307,730.9636963,30.63118161,49.22632215,61.98350371,71.57525579,79.26384266,85.63180721,100.4654871,111.6239958,129.008109,143.0186074,166.1016725,195.0249481,220.2659479,264.675354,303.0224392,369.5760158,425.6767725,478.1560408,523.2061959,594.5937803,691.3394961,752.9047256,794.3603482,824.4742194,847.3597946,35.93700179,57.5555066,72.48789567,83.7817159,92.81041115,100.3804074,118.0153173,131.1003665,151.4239871,167.7426102,194.5074974,227.9214062,257.1218184,308.4335565,353.5010615,431.6093759,498.6974031,565.1070279,621.5625989,710.5459709,829.3125602,903.4876112,952.7514194,988.4469338,1014.806359,40.31253219,64.35345076,81.04667687,93.73389919,103.9013308,112.373158,132.3428482,147.0343099,169.8326589,188.2733527,217.71348,254.8092474,286.9626781,343.9743518,394.0968947,482.1101042,558.4148532,636.5604728,703.0848975,807.3215253,945.9597334,1031.730235,1088.852296,1128.501847,1157.94624,44.97992806,71.62061719,90.19680011,104.3863521,115.801561,125.2550981,147.5996807,164.1452768,189.680604,209.7443847,242.5342769,283.2690152,318.934051,381.7125467,437.3594164,535.8273207,622.2793961,714.0642155,791.7191767,913.7973572,1074.323756,1172.569699,1237.113489,1282.296044,1315.894085
